Feature_name_mandatory	Aliases_multiples_separated_by_	Feature_type	Primary_CGDID	Secondary_CGDID_if_any	Date_Created	Sequence_Coordinate_Version_Date_if_any	Blank	Blank1	Date_of_gene_name_reservation_if_any	Has_the_reserved_gene_name_become_the_standard_name_YN	Name_of_S_cerevisiae_orthologs_multiples_separated_by_
C2_10310C_A	CAWG_06102|orf19.1747|C2_10310C_B|C2_10310C|orf19.9315|IPF10752.2|IPF16668.3|Contig4-2591_0011|orf6.2020|orf6.86|CA0852|CaO19.1747	ORF|Uncharacterized	CAL0000197710		2014-06-24	2016-01-21	NA	NA		N	KIP2
C2_10310C_B		ORF	CAL0000182030		2014-06-24	2016-01-21	NA	NA		N	
C2_10320C_A	CAWG_06103|orf19.1746|C2_10320C_B|C2_10320C|orf19.9313|IPF16670.2|IPF10753.2|Contig4-2199_0007|orf6.2018|orf6.85|CA0851|Ca38F10.06|CaO19.1746|SSP2|IPF16670	ORF|Uncharacterized	CAL0000183948		2014-06-24	2016-01-21	NA	NA		N	SSP2
C2_10320C_B		ORF	CAL0000194975		2014-06-24	2016-01-21	NA	NA		N	
C2_10330C_A	CAWG_06104|orf19.1745|C2_10330C_B|C2_10330C|orf19.9312|IPF16671.1|IPF15008.3|Contig4-2199_0006|orf6.2017|orf6.70|CA0850|LDG1|CaO19.1745|IPF16671	ORF|Uncharacterized	CAL0000195586		2014-06-24	2016-01-21	NA	NA		N	
C2_10330C_B		ORF	CAL0000196097		2014-06-24	2016-01-21	NA	NA		N	
C2_10340W_A	CAWG_06105|orf19.1744|C2_10340W_B|C2_10340W|orf19.9311|orf6.2016|orf6.69|IPF15006.2|IPF19454.2|Contig4-2199_0003|CA0849|CaO19.1744	ORF|Uncharacterized	CAL0000185290		2014-06-24	2016-01-21	NA	NA		N	HEM4
C2_10340W_B		ORF	CAL0000194198		2014-06-24	2016-01-21	NA	NA		N	
C2_10350C_A	CAWG_06106|orf19.1743|C2_10350C_B|C2_10350C|orf19.9310|IPF25554.1|IPF15005.2|Contig4-2199_0001|orf6.2015|CA0848|CaO19.9310|CaO19.1743	ORF|Uncharacterized	CAL0000184618	CAL0006422	2014-06-24	2016-01-21	NA	NA		N	ACS1
C2_10350C_B		ORF	CAL0000174986		2014-06-24	2016-01-21	NA	NA		N	
C2_10360C_A	CAWG_06107|orf19.1742|C2_10360C_B|C2_10360C|orf19.9309|orf6.1095|IPF25565.1|IPF15629.3|Contig4-2299_0001|Contig4-2299_0002|CA0306|CaO19.1742|CaO19.9309|IPF15629.2	ORF|Verified	CAL0000176208	CAL0006552	2014-06-24	2016-01-21	NA	NA		N	HEM3
C2_10360C_B		ORF	CAL0000191667		2014-06-24	2016-01-21	NA	NA		N	
C2_10370W_A	HOK-2|C2_10370W_B|C2_10370W	repeat_region	CAL0000195015		2014-06-24	2016-01-21	NA	NA		N	
C2_10370W_B		repeat_region	CAL0000186901		2014-06-24	2016-01-21	NA	NA		N	
C2_10380W_A	MRS-2|C2_10380W_B|C2_10380W	repeat_region	CAL0000192629		2014-06-24	2016-01-21	NA	NA		N	
C2_10380W_B		repeat_region	CAL0000179220		2014-06-24	2016-01-21	NA	NA		N	
C2_10390C_A	Ca3-2|C2_10390C_B|C2_10390C|CA3	repeat_region	CAL0000191882	CAF0007292	2014-06-24	2016-01-21	NA	NA		N	
C2_10390C_B		repeat_region	CAL0000183744		2014-06-24	2016-01-21	NA	NA		N	
C2_10400W_A	RPS-2|C2_10400W_B|C2_10400W	repeat_region	CAL0000195218		2014-06-24	2016-01-21	NA	NA		N	
C2_10400W_B		repeat_region	CAL0000183861		2014-06-24	2016-01-21	NA	NA		N	
C2_10410W_A	RB2-2|C2_10410W_B|C2_10410W	repeat_region	CAL0000183637		2014-06-24	2016-01-21	NA	NA		N	
C2_10410W_B		repeat_region	CAL0000199490		2014-06-24	2016-01-21	NA	NA		N	
C2_10420W_A	CAWG_06108|orf19.3490|C2_10420W_B|C2_10420W|IPF12875.1|Contig4-2681_0014|CA6237|CaO19.3490|IFV10	ORF|Verified	CAL0000192823		2014-06-24	2016-01-21	NA	NA		N	
C2_10420W_B		ORF	CAL0000180406		2014-06-24	2016-01-21	NA	NA		N	
C2_10430C_A	CAWG_06109|orf19.5316|C2_10430C_B|C2_10430C|orf19.12776|IPF21826.1|IPF817.1|Contig4-2899_0017|orf6.8305|CA5483|CaO19.5316|CaO19.12776|IPF817	ORF|Verified	CAL0000180730		2014-06-24	2016-01-21	NA	NA		N	
C2_10430C_B		ORF	CAL0000198220		2014-06-24	2016-01-21	NA	NA		N	
C2_10440C_A	CAWG_06110|orf19.5318|C2_10440C_B|C2_10440C|orf19.12778|orf19.12779|IPF21839.1|IPF815.2|Contig4-2899_0012|Contig4-2899_0014|orf6.8307|orf6.8308|CA5484|CA5485|orf19.5319|RAD1.53f|RAD1.3f	ORF|Uncharacterized	CAL0000176746	CAL0006663	2014-06-24	2016-01-21	NA	NA		N	RAD1
C2_10440C_B		ORF	CAL0000192246		2014-06-24	2016-01-21	NA	NA		N	
C2_10450W_A	CAWG_06111|orf19.5320|C2_10450W_B|C2_10450W|orf19.12780|IPF21883.1|IPF813.1|Contig4-2899_0010|orf6.8309|CA5486|CaO19.12780|CaO19.5320|IPF813	ORF|Uncharacterized	CAL0000177597		2014-06-24	2016-01-21	NA	NA		N	RMI1
C2_10450W_B		ORF	CAL0000193201		2014-06-24	2016-01-21	NA	NA		N	
C2_10460C_A	CAWG_06112|orf19.5321|C2_10460C_B|C2_10460C|orf19.12781|IPF21834.1|IPF812.1|Contig4-2899_0009|orf6.8310|CA5487|CaO19.5321|MET12|CaO19.12781	ORF|Uncharacterized	CAL0000201618		2014-06-24	2016-01-21	NA	NA		N	MET12
C2_10460C_B		ORF	CAL0000181222		2014-06-24	2016-01-21	NA	NA		N	
C2_10470C_A	CAWG_06113|orf19.5322|C2_10470C_B|C2_10470C|orf19.12782|IPF21870.1|IPF810.1|Contig4-2899_0005|orf6.8311|CA5488|ATG27|CaO19.12782|CaO19.5322|IPF810	ORF|Uncharacterized	CAL0000194879		2014-06-24	2016-01-21	NA	NA		N	ATG27
C2_10470C_B		ORF	CAL0000182753		2014-06-24	2016-01-21	NA	NA		N	
C2_10480W_A	CAWG_06114|orf19.5323|C2_10480W_B|C2_10480W|orf19.12783|IPF21860.1|IPF807.1|MDH12|Contig4-2899_0003|orf6.8312|CA5489|MDH3|CaO19.12783|CaO19.5323	ORF|Uncharacterized	CAL0000184598		2014-06-24	2016-01-21	NA	NA		N	MDH3
C2_10480W_B		ORF	CAL0000201110		2014-06-24	2016-01-21	NA	NA		N	
C2_10490C_A	C2_10490C_B|C2_10490C|tV(UAC)1.2|tV(TAC)1	tRNA|Uncharacterized	CAL0000194190		2014-06-24	2016-01-21	NA	NA		N	
C2_10490C_B		tRNA	CAL0000182559		2014-06-24	2016-01-21	NA	NA		N	
C2_10500W_A	C2_10500W_B|C2_10500W|tF(GAA)4.2	tRNA|Uncharacterized	CAL0000192687		2014-06-24	2016-01-21	NA	NA		N	
C2_10500W_B		tRNA	CAL0000179243		2014-06-24	2016-01-21	NA	NA		N	
C2_10510W_A	zeta-2a|C2_10510W_B|C2_10510W	long_terminal_repeat	CAL0000190929		2014-06-24	2016-01-21	NA	NA		N	
C2_10510W_B		long_terminal_repeat	CAL0000175433		2014-06-24	2016-01-21	NA	NA		N	
C2_10520W_A	upsilon-a|C2_10520W_B|C2_10520W|upsilon	long_terminal_repeat	CAL0000189448	CAF0007325	2014-06-24	2016-01-21	NA	NA		N	
C2_10520W_B		long_terminal_repeat	CAL0000175446		2014-06-24	2016-01-21	NA	NA		N	
C2_10530C_A	CAWG_06115|orf19.5325|C2_10530C_B|C2_10530C|orf19.12785|IPF21850.1|IPF802.1|Contig4-2899_0018|orf6.8314|CA5490|CaO19.12785|CaO19.5325	ORF|Uncharacterized	CAL0000189018		2014-06-24	2016-01-21	NA	NA		N	KIN3
C2_10530C_B		ORF	CAL0000176578		2014-06-24	2016-01-21	NA	NA		N	
C2_10540W_A	CAWG_06116|orf19.5326|C2_10540W_B|C2_10540W|orf19.12786|IPF796.2|IPF798.1|orf6.8315|CA5491|CaO19.5326|MIG2|CaO19.12786|IPF798	ORF|Verified	CAL0000190333		2014-06-24	2016-01-21	NA	NA		N	
C2_10540W_B		ORF	CAL0000176528		2014-06-24	2016-01-21	NA	NA		N	
C2_10550C_A	CAWG_06117|orf19.5328|C2_10550C_B|C2_10550C|orf19.12788|orf19.12789|orf19.12793|IPF21822.1|IPF797.1|Contig4-3102_0061|orf6.8317|orf6.8322|orf6.8318|CA5492|CA5493|orf19.5329|orf19.5333|GCN1.3f	ORF|Uncharacterized	CAL0000192579		2014-06-24	2016-01-21	NA	NA		N	GCN1
C2_10550C_B		ORF	CAL0000197841		2014-06-24	2016-01-21	NA	NA		N	
C2_10560C_A	CAWG_06118|orf19.5334|C2_10560C_B|C2_10560C|orf19.12794|IPF21876.1|IPF785.1|Contig4-3102_0060|orf6.8323|CA5494|CaO19.12794|TIS11|CaO19.5334|IPF85	ORF|Verified	CAL0000194006		2014-06-24	2016-01-21	NA	NA		N	TIS11
C2_10560C_B		ORF	CAL0000175415		2014-06-24	2016-01-21	NA	NA		N	
C2_10570W_A	CAWG_06119|orf19.5335|C2_10570W_B|C2_10570W|orf19.12795|IPF21906.1|IPF783.1|Contig4-3102_0059|orf6.8324|CA5495|CaO19.5335|CaO19.12795	ORF|Verified	CAL0000185821		2014-06-24	2016-01-21	NA	NA		N	SGS1
C2_10570W_B		ORF	CAL0000198529		2014-06-24	2016-01-21	NA	NA		N	
C2_10580W_A	CAWG_06120|orf19.5337|C2_10580W_B|C2_10580W|orf19.12797|IPF21878.1|IPF779.1|Contig4-3102_0058|orf6.8326|CA5496|CaO19.12797|CaO19.5337|IPF779	ORF|Uncharacterized	CAL0000192881		2014-06-24	2016-01-21	NA	NA		N	
C2_10580W_B		ORF	CAL0000183441		2014-06-24	2016-01-21	NA	NA		N	
C2_10590W_A	CAWG_06121|orf19.5338|C2_10590W_B|C2_10590W|orf19.12798|IPF21869.1|IPF776.1|Contig4-3102_0054|orf6.8327|CA5497|CaO19.5338|CaO19.12798|IPF776	ORF|Verified	CAL0000174381		2014-06-24	2016-01-21	NA	NA	2005-02-11	Y	GAL4
C2_10590W_B		ORF	CAL0000200930		2014-06-24	2016-01-21	NA	NA		N	
C2_10600W_A	CAWG_06122|orf19.5339|C2_10600W_B|C2_10600W|orf19.12799|IPF21907.1|IPF28082.1|orf6.8328|CaO19.12799|CaO19.5339	ORF|Uncharacterized	CAL0000195219		2014-06-24	2016-01-21	NA	NA		N	SPG5
C2_10600W_B		ORF	CAL0000199491		2014-06-24	2016-01-21	NA	NA		N	
C2_10610W_A	CAWG_06123|orf19.5340|C2_10610W_B|C2_10610W|orf19.12800|IPF21844.1|IPF772.1|Contig4-3102_0051|Contig4-3102_0052|orf6.8329|CA5498|CaO19.12800|CaO19.5340|IPF772	ORF|Uncharacterized	CAL0000189285		2014-06-24	2016-01-21	NA	NA		N	GYP5
C2_10610W_B		ORF	CAL0000176892		2014-06-24	2016-01-21	NA	NA		N	
C2_10620W_A	CAWG_06124|orf19.5341|C2_10620W_B|C2_10620W|orf19.12801|IPF21871.1|IPF771.1|Contig4-3102_0050|orf6.8330|CA5499|RPS4|RPS41|CaO19.5341|CaO19.12801	ORF|Uncharacterized	CAL0000195247		2014-06-24	2016-01-21	NA	NA		N	
C2_10620W_B		ORF	CAL0000182725		2014-06-24	2016-01-21	NA	NA		N	
C2_10630W_A	CAWG_06125|orf19.5342|C2_10630W_B|C2_10630W|orf19.12802|IPF21840.1|IPF768.1|Contig4-3102_0049|orf6.8331|CA5500|CaO19.12802|CaO19.5342|IPF768	ORF|Uncharacterized	CAL0000192929		2014-06-24	2016-01-21	NA	NA		N	YHR202W
C2_10630W_B		ORF	CAL0000183384		2014-06-24	2016-01-21	NA	NA		N	
C2_10640C_A	CAWG_06126|orf19.5342.1|C2_10640C_B|C2_10640C|IPF21880.1|IPF767.1|Contig4-3102_0046|CA5501|MTR2.3f|MTR2.3	ORF|Uncharacterized	CAL0000193047		2014-06-24	2016-01-21	NA	NA		N	MTR2
C2_10640C_B		ORF	CAL0000183998		2014-06-24	2016-01-21	NA	NA		N	
C2_10650W_A	orf19.5342.2|C2_10650W_B|C2_10650W	ORF|Uncharacterized	CAL0000185031		2014-06-24	2016-01-21	NA	NA		N	
C2_10650W_B		ORF	CAL0000175569		2014-06-24	2016-01-21	NA	NA		N	
C2_10660W_A	CAWG_06127|orf19.5343|C2_10660W_B|C2_10660W|orf19.12803|orf6.8332|IPF21849.1|IPF763.2|Contig4-3102_0043|CA5502|CaO19.5343|CaO19.12803|IPF763	ORF|Verified	CAL0000186708		2014-06-24	2016-01-21	NA	NA		N	ASH1
C2_10660W_B		ORF	CAL0000195831		2014-06-24	2016-01-21	NA	NA		N	
C2_10670W_A	CAWG_06128|orf19.5345|C2_10670W_B|C2_10670W|orf19.12805|IPF21861.1|IPF761.1|Contig4-3102_0041|orf6.8334|CA5503|DSK2|CaO19.5345|CaO19.12805	ORF|Uncharacterized	CAL0000190403		2014-06-24	2016-01-21	NA	NA		N	DSK2
C2_10670W_B		ORF	CAL0000174958		2014-06-24	2016-01-21	NA	NA		N	
C2_10680W_A	CAWG_06129|orf19.5346|C2_10680W_B|C2_10680W|orf19.12806|IPF21852.1|IPF758.1|Contig4-3102_0038|orf6.8335|CA5504|CaO19.5346|TAF65|CaO19.12806	ORF|Uncharacterized	CAL0000179253		2014-06-24	2016-01-21	NA	NA		N	TAF8
C2_10680W_B		ORF	CAL0000191682		2014-06-24	2016-01-21	NA	NA		N	
C2_10690W_A	CAWG_06130|orf19.5348|C2_10690W_B|C2_10690W|orf19.12808|IPF21920.1|IPF753.1|Contig4-3102_0037|orf6.8337|CA5505|TPS3.3	ORF|Uncharacterized	CAL0000186940		2014-06-24	2016-01-21	NA	NA		N	TPS3
C2_10690W_B		ORF	CAL0000200912		2014-06-24	2016-01-21	NA	NA		N	
C2_10700C_A	CAWG_06131|orf19.5350|C2_10700C_B|C2_10700C|orf19.12810|IPF21867.1|IPF748.1|Contig4-3102_0035|orf6.8339|CA5506|CaO19.5350|CTK3|CaO19.12810|IPF748	ORF|Uncharacterized	CAL0000174618		2014-06-24	2016-01-21	NA	NA		N	CTK3
C2_10700C_B		ORF	CAL0000180941		2014-06-24	2016-01-21	NA	NA		N	
C2_10710W_A	CAWG_06132|orf19.5351|C2_10710W_B|C2_10710W|orf19.12811|IPF21884.1|IPF747.1|Contig4-3102_0034|orf6.8340|CA5507|CaO19.12811|CaO19.5351	ORF|Verified	CAL0000199255		2014-06-24	2016-01-21	NA	NA		N	TIF11
C2_10710W_B		ORF	CAL0000186229		2014-06-24	2016-01-21	NA	NA		N	
C2_10720C_A	CAWG_06133|orf19.5352|C2_10720C_B|C2_10720C|orf19.12812|IPF745|IPF21859.1|IPF745.1|Contig4-3102_0032|orf6.8341|CA5508|CaO19.5352|CaO19.12812	ORF|Uncharacterized	CAL0000195400		2014-06-24	2016-01-21	NA	NA		N	
C2_10720C_B		ORF	CAL0000192778		2014-06-24	2016-01-21	NA	NA		N	
C2_10730W_A	CAWG_06134|orf19.5353|C2_10730W_B|C2_10730W|orf19.12813|IPF21863.1|IPF743.1|Contig4-3102_0028|Contig4-3102_0029|orf6.8342|CA5509|CaO19.5353|CaO19.12813|IPF743	ORF|Uncharacterized	CAL0000191366		2014-06-24	2016-01-21	NA	NA		N	
C2_10730W_B		ORF	CAL0000187207		2014-06-24	2016-01-21	NA	NA		N	
C2_10740C_A	CAWG_06135|orf19.5356|C2_10740C_B|C2_10740C|orf19.12816|IPF21819.1|IPF741.1|Contig4-3102_0027|orf6.8345|CA5510|CaO19.12816|CaO19.5356|IPF741	ORF|Uncharacterized	CAL0000193421		2014-06-24	2016-01-21	NA	NA		N	EMW1
C2_10740C_B		ORF	CAL0000183613		2014-06-24	2016-01-21	NA	NA		N	
C2_10750C_A	CAWG_06136|orf19.5357|C2_10750C_B|C2_10750C|orf19.12817|IPF21828.1|IPF737.1|Contig4-3102_0024|Contig4-3102_0025|orf6.8346|CA5511|CaO19.5357|CaO19.12817	ORF|Uncharacterized	CAL0000175811		2014-06-24	2016-01-21	NA	NA		N	AKL1
C2_10750C_B		ORF	CAL0000188238		2014-06-24	2016-01-21	NA	NA		N	
C2_10760C_A	CAWG_06137|orf19.5358|C2_10760C_B|C2_10760C|orf19.12818|IPF21829.1|IPF733.1|Contig4-3102_0023|orf6.8347|CA5512|CaO19.12818|ORC2|CaO19.5358	ORF|Uncharacterized	CAL0000181235		2014-06-24	2016-01-21	NA	NA		N	ORC2
C2_10760C_B		ORF	CAL0000196819		2014-06-24	2016-01-21	NA	NA		N	
C2_10770W_A	CAWG_06138|orf19.5360|C2_10770W_B|C2_10770W|orf19.12820|IPF21901.1|IPF731.1|Contig4-3102_0022|orf6.8349|CA5513|CaO19.5360|CaO19.12820	ORF|Uncharacterized	CAL0000198439		2014-06-24	2016-01-21	NA	NA		N	RPC11
C2_10770W_B		ORF	CAL0000185482		2014-06-24	2016-01-21	NA	NA		N	
C2_10780C_A	CAWG_06139|orf19.5362|C2_10780C_B|C2_10780C|orf19.12822|IPF21842.1|IPF730.1|Contig4-3102_0020|Contig4-3102_0021|orf6.8351|CA5514|CaO19.12822|CaO19.5362|IPF730	ORF|Uncharacterized	CAL0000184011		2014-06-24	2016-01-21	NA	NA		N	
C2_10780C_B		ORF	CAL0000175145		2014-06-24	2016-01-21	NA	NA		N	
C2_10790C_A	CAWG_06140|orf19.5363|C2_10790C_B|C2_10790C|orf19.12823|IPF21873.1|IPF728.1|Contig4-3102_0019|orf6.8352|CA5515|CaO19.12823|CaO19.5363|SAT2	ORF|Uncharacterized	CAL0000178538		2014-06-24	2016-01-21	NA	NA		N	ALG14
C2_10790C_B		ORF	CAL0000197619		2014-06-24	2016-01-21	NA	NA		N	
C2_10800W_A	snR47|C2_10800W_B|C2_10800W	snoRNA|Uncharacterized	CAL0000196660		2014-06-24	2016-01-21	NA	NA		N	
C2_10800W_B		snoRNA	CAL0000175522		2014-06-24	2016-01-21	NA	NA		N	
C2_10810W_A	CAWG_06141|orf19.5364|C2_10810W_B|C2_10810W|orf19.12824|IPF21865.1|IPF726.1|Contig4-3102_0016|orf6.8353|CA5516|ECM2|CaO19.5364|CaO19.12824|IPF726	ORF|Uncharacterized	CAL0000189228		2014-06-24	2016-01-21	NA	NA		N	ECM2
C2_10810W_B		ORF	CAL0000177119		2014-06-24	2016-01-21	NA	NA		N	
C2_10820C_A	CAWG_06142|orf19.5365|C2_10820C_B|C2_10820C|orf19.12825|orf19.12826|IPF721.3f|IPF21841.1|IPF724.2|IPF721.5f|Contig4-3102_0014|Contig4-3102_0015|orf6.8354|orf6.8355|CA5517|CA5518|orf19.5366	ORF|Uncharacterized	CAL0000194341	CAL0006854	2014-06-24	2016-01-21	NA	NA		N	TRM732
C2_10820C_B		ORF	CAL0000174914		2014-06-24	2016-01-21	NA	NA		N	
C2_10830W_A	orf19.5365.1|C2_10830W_B|C2_10830W	ORF|Uncharacterized	CAL0000178230		2014-06-24	2016-01-21	NA	NA		N	
C2_10830W_B		ORF	CAL0000191000		2014-06-24	2016-01-21	NA	NA		N	
C2_10840W_A	CAWG_06143|orf19.5367|C2_10840W_B|C2_10840W|orf19.12827|IPF21823.1|IPF718.1|Contig4-3102_0011|orf6.8356|CA5519|CaO19.12827|CaO19.5367	ORF|Uncharacterized	CAL0000199325		2014-06-24	2016-01-21	NA	NA		N	RDH54
C2_10840W_B		ORF	CAL0000184740		2014-06-24	2016-01-21	NA	NA		N	
C2_10850C_A	CAWG_06144|orf19.5368|C2_10850C_B|C2_10850C|orf19.12828|IPF21843.1|IPF714.1|Contig4-3102_0010|orf6.8357|CA5520|CaO19.12828|CaO19.5368|IPF714	ORF|Uncharacterized	CAL0000178143		2014-06-24	2016-01-21	NA	NA		N	VMS1
C2_10850C_B		ORF	CAL0000193668		2014-06-24	2016-01-21	NA	NA		N	
C2_10860C_A	CAWG_06145|orf19.5369|C2_10860C_B|C2_10860C|orf19.12829|IPF21858.1|IPF712.1|Contig4-3102_0008|orf6.8358|CA5521|HEM12|CaO19.5369|CaO19.12829	ORF|Uncharacterized	CAL0000200987		2014-06-24	2016-01-21	NA	NA		N	HEM12
C2_10860C_B		ORF	CAL0000186950		2014-06-24	2016-01-21	NA	NA		N	
C2_10870W_A	orf19.5370|C2_10870W_B|C2_10870W|orf19.12830|IPF21856.1|IPF708.1|Contig4-2210_0006|Contig4-3079_0036|Contig4-3102_0006|orf6.8359|CA5522|CaO19.12830|CaO19.5370|IPF708	ORF|Uncharacterized	CAL0000182998		2014-06-24	2016-01-21	NA	NA		N	PFF1
C2_10870W_B		ORF	CAL0000182755		2014-06-24	2016-01-21	NA	NA		N	
C3_00010C_A	orf19.5474|C3_00010C_B|C3_00010C|orf19.12929|IPF21741.1|IPF2681.1|orf6.8710|CaO19.5474|CaO19.12929	ORF|Uncharacterized	CAL0000197798		2014-06-24	2016-06-22	NA	NA		N	
C3_00010C_B		ORF	CAL0000177708		2014-06-24	2016-06-22	NA	NA		N	
C3_00020W_A	orf19.5475|C3_00020W_B|C3_00020W|IPF21738.1|IPF2680.1|orf6.6377|orf6.8711	ORF|Dubious	CAL0000187388		2014-06-24	2016-06-22	NA	NA		N	
C3_00020W_B		ORF	CAL0000192567		2014-06-24	2016-06-22	NA	NA		N	
C3_00030C_A	orf19.5469|C3_00030C_B|C3_00030C|orf19.12924|IPF21813.1|IPF2690.1|Contig4-2935_0001|orf6.1630|orf6.6371|orf6.8705|YRF1|CaO19.5469|CaO19.12924	ORF|Uncharacterized	CAL0000185671		2014-06-24	2016-06-22	NA	NA		N	
C3_00030C_B		ORF	CAL0000189931		2014-06-24	2016-06-22	NA	NA		N	
C3_00040W_A	orf19.5472|C3_00040W_B|C3_00040W|IPF20006.2|IPF2686.1|orf6.6374|orf6.8708	ORF|Dubious	CAL0000189654		2014-06-24	2016-06-22	NA	NA		N	
C3_00040W_B		ORF	CAL0000177924		2014-06-24	2016-06-22	NA	NA		N	
C3_00050C_A	orf19.5468|C3_00050C_B|C3_00050C|orf19.12923|orf6.8704|CA5809|CaO19.5468|CaO19.12923|IPF4137.5f	ORF|Uncharacterized	CAL0000188707		2014-06-24	2016-06-22	NA	NA		N	
C3_00050C_B		ORF	CAL0000175795		2014-06-24	2016-06-22	NA	NA		N	
C3_00060W_A	orf19.5467|C3_00060W_B|C3_00060W|orf19.12922|IPF21767.1|IPF4141.1|orf6.8703|CA5808|TLO7b|CaO19.5467|CTA225|CaO19.12922|CTA20.5f	ORF|Uncharacterized	CAL0000198755		2014-06-24	2016-06-22	NA	NA		N	
C3_00060W_B		ORF	CAL0000184158		2014-06-24	2016-06-22	NA	NA		N	
C3_00070W_A	rho-3a|C3_00070W_B|C3_00070W|rho	long_terminal_repeat	CAL0000183347	CAF0007320	2014-06-24	2016-06-22	NA	NA		N	
C3_00070W_B		long_terminal_repeat	CAL0000178217		2014-06-24	2016-06-22	NA	NA		N	
C3_00080C_A	tui-3a|C3_00080C_B|C3_00080C|tui	long_terminal_repeat	CAL0000179315	CAF0007333	2014-06-24	2016-06-22	NA	NA		N	
C3_00080C_B		long_terminal_repeat	CAL0000191845		2014-06-24	2016-06-22	NA	NA		N	
C3_00090W_A	orf19.5466|C3_00090W_B|C3_00090W|orf19.12921|IPF21774.1|IPF4146.1|RPS24A|Contig4-3013_0008|orf6.8702|CA5807|CaO19.5466|CaO19.12921	ORF|Uncharacterized	CAL0000180342		2014-06-24	2016-06-22	NA	NA		N	RPS24B
C3_00090W_B		ORF	CAL0000191488		2014-06-24	2016-06-22	NA	NA		N	
C3_00100W_A	orf19.5465|C3_00100W_B|C3_00100W|orf19.12920|IPF21752.1|IPF4149.1|Contig4-3013_0009|orf6.8701|CA5806|CaO19.5465|YJU2|CaO19.12920|IPF4149	ORF|Uncharacterized	CAL0000187554		2014-06-24	2016-06-22	NA	NA		N	YJU2
C3_00100W_B		ORF	CAL0000181612		2014-06-24	2016-06-22	NA	NA		N	
C3_00110C_A	CAWG_02347|orf19.5463|C3_00110C_B|C3_00110C|orf19.12918|IPF21695.1|IPF4153.2|Contig4-3013_0010|Contig4-3013_0013|orf6.8699|CA5805|CaO19.5463|CaO19.12918|IPF4153	ORF|Verified	CAL0000177424		2014-06-24	2016-06-22	NA	NA		N	SEC6
C3_00110C_B		ORF	CAL0000193445		2014-06-24	2016-06-22	NA	NA		N	
C3_00120W_A	orf19.5464|C3_00120W_B|C3_00120W|IPF21744.1|IPF4152.1|orf6.8700	ORF|Uncharacterized	CAL0000181548		2014-06-24	2016-06-22	NA	NA		N	
C3_00120W_B		ORF	CAL0000197141		2014-06-24	2016-06-22	NA	NA		N	
C3_00130C_A	CAWG_02349|orf19.5459|C3_00130C_B|C3_00130C|orf19.12914|IPF21717.1|IPF4160.1|Contig4-3013_0014|orf6.8695|CA5804|PBP1|CaO19.5459|CaO19.12914|IPF4160	ORF|Uncharacterized	CAL0000181297		2014-06-24	2016-06-22	NA	NA		N	PBP1
C3_00130C_B		ORF	CAL0000176220		2014-06-24	2016-06-22	NA	NA		N	
C3_00140W_A	orf19.5462|C3_00140W_B|C3_00140W|IPF21759.1|IPF4157.1|Contig4-3013_0014|orf6.8698	ORF|Uncharacterized	CAL0000179198		2014-06-24	2016-06-22	NA	NA		N	
C3_00140W_B		ORF	CAL0000179363		2014-06-24	2016-06-22	NA	NA		N	
C3_00150W_A	CAWG_02350|orf19.5461|C3_00150W_B|C3_00150W|IPF21763.1|IPF4158.1|orf6.8697	ORF|Uncharacterized	CAL0000185811		2014-06-24	2016-06-22	NA	NA		N	
C3_00150W_B		ORF	CAL0000196902		2014-06-24	2016-06-22	NA	NA		N	
C3_00160C_A	CAWG_02351|orf19.5457|C3_00160C_B|C3_00160C|orf19.12912|IPF21728.1|IPF4163.1|Contig4-3013_0015|orf6.8693|CA5803|CaO19.12912|CaO19.5457|IPF4163	ORF|Uncharacterized	CAL0000189131		2014-06-24	2016-06-22	NA	NA		N	ANR2
C3_00160C_B		ORF	CAL0000177192		2014-06-24	2016-06-22	NA	NA		N	
C3_00170C_A	CAWG_02352|orf19.5455|C3_00170C_B|C3_00170C|orf19.12910|IPF21791.1|IPF4164.1|Contig4-3013_0017|orf6.8691|CA5802|CaO19.12910|VTC1|CaO19.5455|IPF4164	ORF|Uncharacterized	CAL0000201471		2014-06-24	2016-06-22	NA	NA		N	VTC1
C3_00170C_B		ORF	CAL0000185758		2014-06-24	2016-06-22	NA	NA		N	
C3_00180C_A	CAWG_02353|orf19.5454|C3_00180C_B|C3_00180C|orf19.12909|IPF21709.1|IPF4171.1|Contig4-3013_0020|orf6.8690|CA5801|CaO19.12909|CaO19.5454	ORF|Uncharacterized	CAL0000178948	CAL0006492	2014-06-24	2016-06-22	NA	NA		N	DAL1
C3_00180C_B		ORF	CAL0000194721		2014-06-24	2016-06-22	NA	NA		N	
C3_00190W_A	CAWG_02354|orf19.5451|C3_00190W_B|C3_00190W|IPF21764.1|IPF4170.1|orf6.8687	ORF|Uncharacterized	CAL0000194375		2014-06-24	2016-06-22	NA	NA		N	
C3_00190W_B		ORF	CAL0000175151		2014-06-24	2016-06-22	NA	NA		N	
C3_00200C_A	CAWG_02355|orf19.5450|C3_00200C_B|C3_00200C|orf19.12905|IPF18064.2|IPF4175.1|Contig4-3013_0021|orf6.8686|CA5800|CaO19.5450|CaO19.12905|IPF4175	ORF|Uncharacterized	CAL0000200874		2014-06-24	2016-06-22	NA	NA		N	ETR1
